Feature ID	Taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
cbe4de4a323728f3d1f4e8a480d66bd5	Unassigned								
cbff2bae532f2b9152bbf1daa79a1419	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma			
cc15820c656a87403e69077346781dae	Unassigned								
cc2a060c534152a96621165535b59172	Unassigned								
cc394a9eed5fdfe02a10c4b450488066	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
cc3d690c2a6797fc5f0a9cf7265c1d7f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
cc456be63c3c8ced27469164fe4fdeee	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae				
cc58272f06e3187527ac8ead8fb49a6c	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae				
cc9a057cdfa2c1f562a2bb15e828da63	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae				
cc9d4fcdfb13837fd6628247b4c39c43	Unassigned								
ccbc4cb5baaf27f884adfe10b5a18598	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
ccc00cf425c7eabeb1c165263e28d80b	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum			
ccf01c9730dc982d216baeb210dd8949	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			
ccf285112ffa82c283b129f4c49ded7d	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae				
cd151cbc8986f56cc485d0c853c696d4	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium			
cd2d629e5dc213927903d09a61e4ffcf	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora			
cd5e3f215d65100c432526d96b8bbb71	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	Rhinocladiella_sp		
cd701c361af8263ef4c178788ec98445	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
cd783034e35a31506b4c944455633b3d	Fungi	Ascomycota	Lecanoromycetes	Lecanorales					
cdac8f2a70656f4f855e5fe5042ae846	Unassigned								
cde85be55cf7de995c1567b491d2569d	Unassigned								
cdf117dcdf2d354c267e055e17c5fbc1	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae				
ce1aa2ce9ee4faddf0a281531e07bd6d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae				
cea0e28ce5622a6c1c45108e958f9736	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Radulidium	Radulidium_subulatum		
cec8078a5cff0aa079184d16346a5d32	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
cedf44ac6785b9f128ed8be2bec35191	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium			
cf0a3362681ebfe9b7f0162b0b91f480	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium			
cf128eb045848e05773851a676d02bdc	Unassigned								
cf129534758240434b57f5f66b9880a5	Unassigned								
cf1809d290f95eb9f7c345496cc3ba1c	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia			
cf1aceeff770be878a79687c9846001b	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma			
cf48968000b707f69d852394c31a766d	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae				
cf831e02d5501c3e80307752e644f3ad	Unassigned								
cf92a90b3f54ae59f7a3dc09b3276439	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
cfbf35ef3bea4da8c47ef8530b255713	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae				
cfdacb36d123fad3e98df0779a1d48d8	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
cff37d3096f4431169630643a3e3bdb4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae				
d0090c5f97a4b9dc320a3f8f8a5f2ab1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae				
d022d0c929e5f19a9fdcbd85e8498f97	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia			
d02358fa670b990f290b2f651eb25bd3	Unassigned								
d0275f2dca7667328f2f69918b7a14bf	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces			
d1049865efe56788e6d5f6c728f7fbd0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae				
d140a5edfbbed2895efaf48804c2ea8d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricales_fam_Incertae_sedis				
d15ada4a082369073c44e59e95416df5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
d17e3ad01b0a0c891bd2e285c0c9a9d0	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Dendrodacrys	Dendrodacrys_sp	SH0099347.10FU	
d185319870ee423f6deb6631c4a0613b	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_sp		
d188c7304b2a854fb60061f818695e4a	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d18ce284d2af093977a362b3a9b4a784	Unassigned								
d1bc1959dcf92cf7b11ea91f13b8505f	Unassigned								
d1dfe186f529af526a32e23ecd91dfff	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
d1ea44e4bfd7f675211c4b7c0db22731	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago			
d20ccd719e9364bae543d219ce00cd3b	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales_fam_Incertae_sedis	Tremellales_gen_Incertae_sedis	Tremellales_sp		
d20de23bc8e116d7761b03b28423525e	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
d22ab2d32be369e13960cb5b93ed0b01	Fungi	Ascomycota	Sordariomycetes						
d2378921e7141437145bddb902e0b8ce	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d23a8270fa08f29e9e3118b69bc260f8	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d24575c92e2a98badf10da939114793d	Fungi	Ascomycota	Leotiomycetes						
d25c357723818dfdde2c57234a3af3ef	Unassigned								
d29263c29ecf1c1b69def0b54462a64a	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia			
d29934f8b4ef85a93d8095378dffef2d	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
d30db5ddf81642e2247a1cf8af9a5e55	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia			
d3202400649e0a908787c380bfd13373	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
d3582ba68bb1ee23fa4399e26d4f8df2	Unassigned								
d36de9475f65b56aafdd6e36faa7cabf	Fungi	Ascomycota							
d3703e79a6d81e64e69c7a7891cf473e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
d38d26de1393a2669f8928cb9d993bae	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Derxomyces			
d3b85cf9e233fb051dc8bdff3c51f714	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis				
d3d7b916e7c461f0a333a37a8249170a	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina			
d44a4310267464adf5d4d0dc5bedb575	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae				
d45915e1735a7b5d7babc64be6849249	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sp		
d45dbcd2dd1384309402d418bfe56cd1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
d461e92bc354eeea0d295ad3956e9a4b	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Phaeophyscia			
d46220fceefad02977f94a65a90eab94	Unassigned								
d462e5095deab58f826c3ac705b497ea	Fungi	Basidiomycota	Cystobasidiomycetes						
d463c7dbfb4c49de89280f8ee96e4b5f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				
d46725075fc83a62b1d7e78254243d04	Fungi	Ascomycota	Dothideomycetes						
d47fea0b184ab948c298d06f1554e21b	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
d484baf681741af63069c4730fc11ac2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
d484f9574a8e83a008deffae94073439	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	Typhula_sp		
d4ba0d62a4b174990979c4d3d87c38db	Unassigned								
d4d744f507bac572465f00a83474f15b	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sp		
d4ed8df4b71836bfdf97ebcbfb6ca780	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d50736277d479d999bb7ef481ab00933	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Roussoellaceae				
d50fefc3ce0e401b9d15d90d1dfdf23c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
d5107ccc1660dd27ec3c5f09ffb4e892	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
d513cbf7d12f01b06cd561e65a083152	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales	Phleogenaceae	Helicogloea			
d51de02d219ccb5e7fe15784730ddf8b	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae				
d525d0ecf7d73a6311364b8bd36fb050	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora			
d533606ce39e2deecf4a10059e18a395	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d560da671bab000c8b11d4f15890d4ba	Unassigned								
d5832f14d7a01e3b73154df8c5aba17a	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sp		
d59f8002b33c3220d505fe3b985c0b74	Unassigned								
d5d44634f3123fbdfdb793d5f8dd5788	Fungi	Basidiomycota	Agaricomycetes	Russulales	Xenasmataceae	Xenasmatella			
d5e0fd4516471d6adfb8679810e68f99	Unassigned								
d5e55358fede9fa35ce53ce5d3f4ec0a	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Punctulariaceae				
d60ab484bf7bb8c0d2d947dc7aa39ac0	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d612f1c2ad59fbedf609a7b7c2828773	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina			
d642fa11840e0ae0f607096255a928a8	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
d6491ca2748d8f60badc11ff6dae6295	Unassigned								
d65fd0b97ab78b99241a7828f37c8e16	Unassigned								
d6724d54d7cee5d0e1926d1bccd8c1f6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae				
d68780a1a57626f21e75f28f059956a3	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d68b5d9a9ec06a776e851e1f978e726a	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d6a180c810f6f0776f29ab21c38e21e0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
d6ac3bc3694c07919c7d498621419ddb	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae				
d6b24c34cc1d5e20b06881f6da42664b	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Elsinoe			
d6b7539f434b3c594294eb2d0c3ec72e	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria			
d6c3adda640f580a84c81381697ad88b	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Seiridium			
d6def1557736e82f313040fd06f93004	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
d6f27bdbb0f29c7dfe83b508076cd819	Unassigned								
d6f37e8935332191ef0c31731fc6299e	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma			
d6fc360311fb0fab50abde7e4310fcb7	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae				
d702d744220fe8c261833c6ddc7031df	Unassigned								
d7031332f569ab3e740ad988c434ac18	Unassigned								
d7032493a838febb29376658b6d084dd	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia			
d70ecf80e74154cabb9937b4acd87105	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
d71daf2bc04145c86c42710a07f9654b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae				
d73baa06e73b08d9b9ba88939a5994a9	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
d75f2f1d7713c9d39c5e4738de99592e	Fungi	Basidiomycota	Cystobasidiomycetes						
d78f175c6143dce3ca12bb08fee6513e	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				
d7bda5367393e6fe94bf13e9e2c9c9db	Fungi	Basidiomycota	Agaricomycetes	Boletales	Tapinellaceae				
d7d949ff64df4b719db821b055570379	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Mollisia			
d7e20bab26350ff6a4eea0a38a4f20b0	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina			
d7e652580143dbfe9823edc9238ac3c3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
d7fd968fdf59f33e42937ca7e2aafad3	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d83b35de6424b374a706af67cdea8f38	Unassigned								
d8485346401b3b8c46ebf0d1ab4a0d18	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex			
d87bbb50e34073a7ab5a5dce090b5b0a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			
d890ae8a4af717573870c25887f74188	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia			
d89320d7f4a94b3293e0f35d36750272	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d894dccd89cbc5d5e54738dbe603636b	Unassigned								
d896e9cb7763fdeba1e8b400b9e56e87	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae				
d8afddcce4b60af4b6e661ff6912f990	Fungi	Basidiomycota	Cystobasidiomycetes						
d8c42e1f8ac9a8324f44bf68315f7ff4	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sp		
d8c5925b24356120a06b24705df910b5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae				
d8cc686e72f2e022f2591455cb740ba4	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis				
d8dd620331953a99cdb7cec8be355eff	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Chrysozymaceae	Chrysozyma			
d904f62c15ea4b92b38fcbb62f9418a1	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina			
d905e3f18a1b67e6cd50d3ea25017724	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae				
d93fc886a95cffdad0c26101cf881ade	Unassigned								
d95ef4c0b757d7a4588152d3a5b3810c	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae				
d9a458523913abdef39a8a8486d8d3cc	Unassigned								
d9a956b08356c1b1080b575ea370e500	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
d9d6eb1ecf11b1e19376d85d32ab5bfa	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			
d9e50f46990f7acadc44157968aad4de	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
d9f95513fd801152c4c713600aac613f	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
da100a5128bdcf91f72a13f9b643d08f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales					
da351938d0cff34e0ef59898d9e425e5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps			
da67766ce4079aa9093579849d63246f	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae				
dab59e9bd59b6313a2dd93ae39689d0b	Unassigned								
dac4e0dabdbdc21ceaf69d2ec95235f8	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina			
dae041c186ba1f5cbf2fba7892abc70c	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zasmidium			
dae9a4481eee6584af598de6d5505526	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
db0f2b9f6b51ddbd315c32607a565837	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia			
db19ce3409609750a9b99670bfe727f6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae				
db37cc135d7b82e9b17257482b999cf2	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus			
db4f496b392aa07c1f53613d80944187	Unassigned								
db5abe0123ba81fc882dbf77aabb7e54	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
db8a11bb079037c199ad67025995d479	Unassigned								
db95170b8ccead5e1e2fc1700f038b3b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae				
db9a9a8c0f5e36c957858ba413efbcbd	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp		
dbc16beaedb7f656870af00758db29c2	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Rachicladosporium			
dbc30517647628890b9f2aa398e14cf2	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina			
dbd9dd19fa7cd56dad605d038e281ae9	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis				
dbefa31355f4b443d3784eda8dbe1cfa	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae				
dc2cfbeb575d127ddcf6cfd2d9cd6b91	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp		
dc2f26b9c34de220ca24bd43a88d8541	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales					
dc8d5640b51afc24672203cee2f34e5a	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Radulidium			
dcbc15c7aa33ec6ddd2b1b75cfe390df	Unassigned								
dcce1a97a713b186f06d6a451397c31f	Fungi	Ascomycota	Lecanoromycetes	Lecanoromycetes_ord_Incertae_sedis	Lecanoromycetes_fam_Incertae_sedis	Lecanoromycetes_gen_Incertae_sedis	Lecanoromycetes_sp		
dcd22d5728318612e5d9eca7940c8315	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
dcd4b3df3a81efb82b954b74cf24f130	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae				
dcdc6f2334b6993dcba8504f24a5909b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			
dcf424114a062d85d1d12b8b26a887d0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
dd43ad8156513f766acf8bf8838befc8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
dd554119f0f62b3eaeb2069cc10f65ea	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
dd6db950e318c7a6a88146d328bc2daa	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
dd8bce07506975a650bafbcd193936d2	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis				
dda980e7d46d00d09e67691868c21185	Unassigned								
ddc3039c4b2a03fd548374713aac4d4f	Fungi	Basidiomycota	Cystobasidiomycetes						
ddd76e022226687bfea0bd4af55ac488	Unassigned								
de34f5f6c8dd757beb0032b19e99ee77	Unassigned								
de3ef744232eb673342c069c7a5c041a	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae				
de6d7aaf7e96929e768bd065bbbd0d22	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum			
dea102cf81f1189a326bd631958e9c6a	Unassigned								
dea52641b37d57904ac701acfce9cc15	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
dea5362fef8f2211b51f6dfe44d6fafb	Unassigned								
deaefba3b6071c7b90ea20c24832b598	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales					
ded4c107227945f57838ae3a457c5a09	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus			
deede99e113596df8733b1eb7235dd34	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae				
deffc3e2dab8a9e285d4df65a70628c3	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricales_fam_Incertae_sedis	Panaeolus			
df2c7cd1c116323a933c7c6720b23a8d	Unassigned								
df2d4d2bb742ae13ed7804edc64ca026	Unassigned								
df418e9a780579fff758407919576d4a	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zasmidium			
df6ecc20c345ba50a93a3c5e7de3dc8c	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Dissoconiaceae				
df7baacfd5bda48faa5d694b2177a234	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Strelitziana			
dfc5c1e683d5a7a37d8d40c769b0030b	Unassigned								
dfed8c789a046ae1059cf2691e1e9cb3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
e00b96c64b1d79f6b44b2b65bf5a7b77	Unassigned								
e00cac7c4f0fc578302c05fd20df17cf	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae				
e010bad988206ea2482332ce9328089a	Unassigned								
e04857ceedef98877b36920d346b35c5	Unassigned								
e0ae76e3e272437ee59a1ff0d81bc01d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_sp		
e0dcf5ec36fe90293f8aafd47c18eaf6	Unassigned								
e1009446df3e720086aa5311c1c3b432	Unassigned								
e1038bef11ca2771a826f8c918aedd1e	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis				
e11ff530063a8066fbc29a23529eb687	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
e136fcedb45186f83eff85d2f31cce95	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
e15f041e36591490235cd20b431c5a5a	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Strelitziana			
e175c964044edd7479c8852a96a375bc	Unassigned								
e1a4de94930a167df63a55e5b5f84fb3	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
e1a5f68a57f3599dbfaddae472ce3443	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
e1d351205e1b5e34337059579d79c570	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae				
e1e0de1e6c83478e1c7b1af2cbb5f2c8	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
e1f7edc3cf5beea3c7533b923c7ebdc8	Fungi								
e1f9dd067a907396ee63128c11d9a90d	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae				
e221def7964e19749da48b3bc7b5607f	Unassigned								
e259bc4f54c35af592d2417c360d950b	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Chrysozymaceae	Chrysozyma			
e260ccdcc835a030b758139cbf1c519f	Unassigned								
e288af4f3aa4e11c505b4e2d0cad9c5b	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			
e290960ff22098f8c663d548e4a94962	Fungi	Ascomycota	Eurotiomycetes						
e2d7682ea7d4c752cc4dcc4873eec6d2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia			
e2df33a334b09d6ca0c35e206d2bf4e0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
e2f8fef73399ee9e823b41e877934e8b	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis				
e30012bd16995a3503d8b90b864b1ee5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia			
e3120db4dc9a52d5aeaa51468c5a8061	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma			
e31d926f34ed537c3618a7817a58f7a4	Unassigned								
e343189dbf887d4a672d0fa69140fbb9	Unassigned								
e362ab52b383d118166fca9a2064444c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
e36955e632c838f2f6903c81ee818476	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella			
e393e7c9174bf2aabb2402119f2051c2	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
e397b67ebad74edd829a5874220b9cbd	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia			
e397ed3ab37bafaf0e3ef228c1d16e4f	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae				
e3a2f431d1bf9ab2b73b7a38e72156a3	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae				
e3b336e363110e00731403bc7ab306f4	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp		
e3c90dff69b3a4673f8f7ca6f316cd2e	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum			
e41f644b0ec9181b6c4d443725e305c3	Unassigned								
e432851b157ce512d51bb36533c3b076	Fungi	Basidiomycota	Agaricomycetes	Polyporales					
e454ba397c791ab4fbbd579a8ab9e94e	Fungi	Ascomycota	Dothideomycetes						
e45b093ce12bccd639b041e925132ee2	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia			
e462722cb5bc4b112adfc8babf18e384	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
e46a90fe73494c79a278c7c3771db4fd	Fungi	Basidiomycota	Tremellomycetes	Tremellales					
e4e9be906b14d4c5e154463c14d7207a	Unassigned								
