Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
c2aefeb29c12c11ecec1902a44a3ae37	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
c32b5e7a4896e041e808e6c62707a1eb	Fungi	Basiddiomycota	Tremellomycetes	Tremellales				
c352a2b73318e41a3d5212dcc19f59a4	Fungi	Basiddiomycota	Agaricostilbomycetes	Agaricostilbales				
c36af10e7bef7cbd08ff9dd022aade62	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Roussoellaceae			
c37f511481b8d505d9f42017886704a5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium_sp	
c3e238dcd1f6d183f13cf6f4182949c1	Unassigned							
c3f22d8060a0f39c26375e23f2e3f123	Fungi	Basiddiomycota	Agaricomycetes	Polyporales				
c4c197f8ad978584bc8ba62985bb60b8	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_kudriavzevii	
c4f3a0bd72aed85ff9585e724d03632c	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		
c55985c1f52d79a3058380603d8fb0ed	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces		
c662cbd90ecab7fd54391209f7c4bd79	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		
c6f57cc2a07844c62560df65bb6dddd2	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp	
c7461c35f32c6f6276b4af8999550772	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		
c7f3bc067df8bf15cecf2c908f252ad0	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum		
c8182e76ffb83cb10e80f91419ffd623	Fungi	Basiddiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Bovista		
c83314c896569657bc246351d946a24b	Fungi	Basiddiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa		
c88b0438484e2c00ea8745a5152e5f01	Fungi	Basiddiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium		
c8f27d30b49f0f26624d8a57281970f7	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae			
c911efd23dbf14150ac5e30a820d7cec	Unassigned							
c92a15e33323f1a76d4326e0e104aae6	Fungi	Basiddiomycota	Agaricomycetes	Agaricales	Clavariaceae	Mucronella		
c9a11503f73f7e5e6cd1a5392082a6b7	Rhizaria	_Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	Cercozoa_sp	
c9e46b1a2f6b611fcd82cd5a50bad22e	Fungi	Basiddiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia		
ca09523c559493792c67a151bb2e38e5	Fungi	_Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	sh__SH1184242.09FU
ca14ff4ce722104551ee61aebfdd72c0	Fungi	Ascomycota	Dothideomycetes					
ca19baf5799b642bf9965fdf4dde87ce	Fungi	Ascomycota	Leotiomycetes	Helotiales				
caa814f0d86a52b0fcb3856f89994d89	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		
cb006516db62e09a817ec955940e5fb6	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae			
cc28b8fb27ae73fc2961edf4c4c6e700	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		
cc305238d3ccacf999e0d09cfcd33802	Fungi	Basiddiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia		
cd20b8dff4df28ec76caabb51d902043	Viridiplantae	Anthophyta	Eudicotyledonae	Dipsacales	Caprifoliaceae	Lonicera		
cd730418be15a77732f272149483420b	Fungi	Basiddiomycota	Cystobasidiomycetes					
cd8036d004d611b1de71c0db6a6d8296	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
cdb501342e4c63a3901f60754397d5d1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		
cdb89da50a652a85faa9a43578525a5b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	Lophiostoma_sp	
cdeed08747eac1b928bc7044475d887e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma		
ce47bf21167063d277096bab251c1ff4	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia_sp	
ce7d18da046e22ad1d6de2268c941644	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_sp	
ce924fb4377511e37328898ff07419a7	Viridiplantae	Anthophyta	Eudicotyledonae	Caryophyllales	Amaranthaceae	Atriplex		
cea01fb431f3ad51d363d58043f06a22	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Peltaster		
cec62e31fa422a4a844becbd503d6d6a	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	Saitozyma_sp	
cf0707aa241282912e3af4b878381d93	Viridiplantae	Anthophyta	Eudicotyledonae	Lamiales	Oleaceae	Fraxinus		
cfe4cc0663dce4e39920f9c23b15b6da	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae			
cff598719bcf109b674a60936724491b	Fungi	Basiddiomycota	Tremellomycetes	Tremellales				
d0028642d219675d5a3aeabec015a7b3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula		
d068592ea53c749155b8335dfd42f1d3	Fungi	Basiddiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium_sp	
d0ca5747bdbae136a7bc8c1671ef83f7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae			
d0efd30d91d6de24a156996d2acd52b9	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia_sp	
d1455c0e91a57ec4ed3ede1cc3ec900c	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia		
d18aee8576f83d270d393e8618a36771	Fungi	Basiddiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium		
d19c97477f21c20e5d8a5e9f84ab6c68	Fungi	Ascomycota	Ascomycota_cls_Incertae_sedis	Ascomycota_ord_Incertae_sedis	Ascomycota_fam_Incertae_sedis	Ascomycota_gen_Incertae_sedis	Ascomycota_sp	
d228904e1bc0835cbcf515cb01854727	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae			
d244be3899941f47aa62149d2810f4dc	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		
d3887c9d4e586302085a24478eb1f9a1	Fungi	Basiddiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	
d3ac377886e66cac01805eeb52587413	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
d3ff46411d9e5e6003ae47cadc2c709e	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria_sp	
d4124af8037c16fa0d154a849c068d87	Fungi	Basiddiomycota	Tremellomycetes	Tremellales				
d41c0dd05daca3edf4057e3b8b900b29	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
d46333b5ca9d5d4f1ecbe87353f42223	Fungi	Basiddiomycota	Microbotryomycetes	Microbotryales	Microbotryaceae	Microbotryum		
d49daa96ac631f2f54d4c8d53f92723c	Fungi	Basiddiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia		
d4bb205d4711ada48f8d425790a623d8	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae			
d4d211716def7391d2438cd183155b30	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Coccomyxaceae	Coccomyxa		
d4ed8a8d16695d98ec73748f1b8733a6	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
d4f113090c116c564b279683641e5c5c	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Saturnispora		
d55cc4cf263fc5888cfe696e09972a38	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
d6854bd6eb8c4a62fea5fab40b2917ff	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella		
d6be7d95e88d5f9ac9e8becb730068da	Fungi	Ascomycota	Dothideomycetes					
d75aae96719473d747f01f2aa6a4eef7	Fungi	Basiddiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Occultifur		
d7b3e4bb09fb73e78376a58bc3c7da23	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
d8025338fe4c05c6152b6e9989c72e02	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae			
d828f10c3275f30684950e0fc38fb591	Ichthyosporia	_Ichthyosporia_phy_Incertae_sedis	Ichthyosporia_cls_Incertae_sedis	Ichthyosporia_ord_Incertae_sedis	Ichthyosporia_fam_Incertae_sedis	Ichthyosporia_gen_Incertae_sedis	Ichthyosporia_sp	
d830bca30ca18eae8332a576f280bfb9	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces		
d854488b6221f9df4bdf40fd52992a59	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium		
d87bae890ef75070216d958608948595	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae			
d887a407f70243a993bc8199d1558669	Unassigned							
d93514191888ce56251ce2080ef0c015	Ichthyosporia	_Ichthyosporia_phy_Incertae_sedis	Ichthyosporea	Ichthyosporea_ord_Incertae_sedis	Ichthyosporea_fam_Incertae_sedis	Ichthyosporea_gen_Incertae_sedis	Ichthyosporea_sp	
da15c784610b23b60215dbd464752023	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps		
da2dc3508aae334c5b0f9939debc5198	Fungi	Basiddiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius		
da673600d118c4777f9b40d2d77bb86b	Fungi	_Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Blastocladiales_fam_Incertae_sedis	Blastocladiales_gen_Incertae_sedis	Blastocladiales_sp	
dadb6c72e8cf311c89bfc397e290da84	Viridiplantae	Anthophyta	Eudicotyledonae	Rosales	Urticaceae	Pilea		
dae51b5882e132003108af3502040e4f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae			
db03608ed91256eaa88423983dd9cfa0	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
db402f2329f89e50a593f4b365c54961	Fungi	Basiddiomycota	Tremellomycetes					
db654647c17d4d20e077680f8534ccf0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae			
dbf8b23fe2bc4e1ba4eb0033f90bacb5	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
dc0896ac7fd6569047f2042e837f3f20	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sp	
dc26a7331a18911d3fe457535c45b51e	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae			
dc9b7f6a5f64ffc11bcd5cc7be9c0f12	Fungi	Basiddiomycota	Cystobasidiomycetes					
dcce6786d6145f0bdbd3777c690cc0e8	Fungi	Ascomycota						
dce7e1e85c325caa64b9344b1fb8e024	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		
dd6ff059d88a062cdee6d2009b204fb5	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		
de0fa3572d2b63fa49d873bc6ecfab65	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora		
de196f9accc0b2a9d9f2426f3e4e3bca	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		
de1bdd2048cbaf73896aab02160bfa1d	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria		
df6a506b78631b47d28d3ccbe8bbec16	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Daldinia		
dfac3cdf341b28f35879cd10fdf02f2e	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae			
dfc5b617bc05dcfd584cf78f8129b397	Fungi							
dfe9d1fb864e8bcfcc43f6ddafd8815b	Fungi	Basiddiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora		
e057879678051c3d24ec99e16260c1cb	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae			
e062ca42e9bcfbc479db2ac3ca2908f8	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sp	
e062de0230f397fb5f24e1e1e66f6655	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia		
e0741261a7815649f99749fcc7a2bc7d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Wojnowiciella		
e0897f23ad1474a739d597bb7d1729d5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae			
e0a4096bffa98f646950d306eea8f541	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Devriesia	Devriesia_sp	
e0ed33c84fe77d589fb921d5a437efd8	Fungi	Basiddiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia		
e1ee4fcbc200e074d0198311b8444d70	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria		
e1ff22ceaf6ee07029437fbb1121b854	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		
e23453e2635e87378c0fea11cb44e418	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium_sp	
e26a8265de1f4e7950d37fc8396f5363	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium		
e3443a3ea9c6e981ccc3e7eefca696f3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis		
e377305e4a2c31272d25cffaad7b1b81	Fungi	Basiddiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium		
e396d111c151707dfc715413bfee1af8	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces		
e3e923525815d52fd71349f7790d9598	Unassigned							
e4da3fd3e19226e9b404d53e8b0c1186	Fungi	Basiddiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma		
e4db24caf7cbe9025a7716058609c9b1	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusellaceae	Backusella		
e5a0fd1ee35095583b2be582cf1ea72a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma		
e5b0e943890c84d9359186e32c31c829	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae			
e5b2025cfd5d0afb7dc9dceeb3187447	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae			
e5d3cb0c3538935883279b509980d59b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae			
e5ed6442d06ca0898da50e163e296a80	Fungi	Basiddiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum		
e6a3188a7a6f9de5a397460e02a7116a	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierellaceae_gen_Incertae_sedis	Mortierellaceae_sp	
e6b17d1a4bed89a53ae432a322354f73	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae			
e6f3fb7d31bdd7686398707942491537	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium		
e7d46de43ce2ca73f2b4c9093ef478d4	Fungi	Ascomycota	Leotiomycetes	Helotiales				
e8e3ca3d0e7f89c8160fe4a3b7e5af91	Fungi	Basiddiomycota	Agaricomycetes	Polyporales	Polyporaceae	Cyanosporus		
e94628804c0ebdeed8b7ee689ca95fa9	Fungi	Basiddiomycota	Agaricomycetes	Jaapiales	Jaapiaceae	Jaapia		
e951d0a3d68afa06468aaa3229fc8cec	Unassigned							
e964a8d35b889c632b43ad68150ebf21	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp	
e979fff50ac7aa46c7dd65ee4242e302	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys		
e994bf24418e90b4d2bcbfb3adc230e3	Fungi	Ascomycota	Leotiomycetes	Helotiales				
e9a6066eb9f82a0cb468692e4857d7f1	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia		
e9aebcbac36be33792ddc80a2ae8ac5d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae			
e9d0e24f22d53f272997cedb4c92e7a2	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
ea35714413730c42ac40fb445fa7c191	Fungi	Ascomycota	Sordariomycetes	Hypocreales				
ea80721a15e4326d484f3ae00521eeda	Fungi	Basiddiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia		
eab795d299e09e9ea191228efe7ca0ed	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia		
eacc01452ad97fa6b8fdd65236f6a6c7	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora		
eb800653ad9bfd49d445b74400a8cfe3	Fungi	Basiddiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae			
ebbb57430b011b974c25ba417ad771c7	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		
ec8a9daaf2a62e3d224d5941d193ff75	Fungi							
ed0447a19de4ce29fb311dc6d44e322d	Fungi	Basiddiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae			
ed1f68f1873fe0d8d068881b93a3c017	Fungi	Ascomycota	Sordariomycetes	Xylariales				
ed23c41352c26fa2962f117205f0083e	Fungi	Basiddiomycota	Tremellomycetes					
edcf22774c753640381dc22e30607d60	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia		
ee726bbd2dbfc710787ef291eeb31e97	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala		
ef6599f73f138a3cb48aa48f18cae7d5	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus		
ef7c2ce2819cbdf6c4833f549c67f5dd	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		
efcafc3335ebe51e72cc0a315bcd3daf	Unassigned							
f006744009e9e27bbc7de386450e83d3	Fungi	Basiddiomycota	Tremellomycetes	Tremellales				
f03857f337dfdf7d3b3e8065457eabaa	Unassigned							
f051e70aa867848fd8e5fd826f7256cc	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium		
f0dc34f3aa9e24add7671527b1802df0	Viridiplantae	_Bryophyta	Bryopsida	Bryales	Mniaceae	Mnium	Mnium_sp	
f0f73eb8a5e405486c15898032764b3d	Fungi	Ascomycota						
f1e5f5929cff65af18795c91bd7d71a3	Fungi	Ascomycota	Leotiomycetes	Helotiales				
f1ee72f1c366132d9fcd4a1695b39fe8	Fungi	Basiddiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius		
f21329489c2c676a59dfa8a7790e319f	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia		
f25301d94fe06f5bca1112d21d74766e	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp	
f325c829e0333eca54048d033a65a40f	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		
f3420f6c48163586091cddba0eccb99a	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae			
f38592f85a998b354f5169cba201f867	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae			
f3bc0b2be2fb8be4c3e32b30bf6a9560	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	Rozellomycota_sp	
f3d411140cdb1fb2f19911fbb8ec73d0	Fungi	Basiddiomycota	Spiculogloeomycetes	Spiculogloeales	Spiculogloeaceae	Phyllozyma		
f3e3ec26203174dbd2622cbcbc7b5ba5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida		
f41ffdfa912bf42e64f36c8449d53ef5	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania		
f421d41e5b964bd14a4babba1831ffab	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina		
f4b09c301dcaedb0b9c7e30f5cab2238	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cosmospora		
f4ba3f377975feefa787d586d62f77fd	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium		
f4cc51e4153408a05a81bf47e4f4e998	Fungi	Basiddiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis				
f52630735a936138e2d793c9a614d00d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae			
f5302dc7c1b8edee3ba805dd44d8db98	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Melanconidaceae	Melanconiella		
f5397a23d393d865434a3b1b504314b9	Fungi	Basiddiomycota	Tremellomycetes	Tremellales	Carcinomycetaceae			
f5556a252dfb3c484a6db0d4ebdfd405	Fungi	Basiddiomycota	Agaricomycetes	Agaricales	Psathyrellaceae			
f5939f155ac1b86fa68a74afc7dc39a4	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae			
f5a35152e0a43328f68b9eb884688b49	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
f63145b38f0537bc4bbcbfb6f65a9f63	Fungi	Basiddiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_sp	
f665c329c7331071305286e07037fe77	Unassigned							
f6964c5acecf4023c0bb4a189588bddf	Fungi	Ascomycota	Leotiomycetes					
f79c97237eca0cc0f1bba68796b4d5d2	Fungi	Basiddiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis			
f7eb7f7fd014f0ed8a607db34bd2f329	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		
f8197ef64f7ed83cbf21a6f301573fb9	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
f9798d5839076ebd800669a1b56237e7	Fungi	Basiddiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe		
f9c5ae38c3af049f67487a966d3ca3ce	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae			
f9cd29683a56237f7d6ace3ba3d0fc30	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	Rozellomycota_sp	
fae357e74249567b977ebdb7bf0bbc96	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae			
fb0950115e9c96ef2d3f10de58ab3179	Fungi	Basiddiomycota	Agaricomycetes	Polyporales	Polyporaceae	Cyanosporus		
fb4133f5775c33982f865fd0bbe4425f	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_sp	
fb6134084db675e93c95311995b0941a	Fungi	Ascomycota	Dothideomycetes	Pleosporales				
fb6cf437fbd55d632c12dd350f5b3b4e	Fungi	Basiddiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	Trechispora_sp	
fbf01a99c25643008da2091ff594a869	Fungi	Basiddiomycota	Cystobasidiomycetes					
fc08fcffe402633a20bd06f60644c1e5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium		
fc1c55100ea39d276a31336d1b938d5c	Eukaryota_kgd_Incertae_sedis	_Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	
fc98de805c43d5a169b5ab114042ace6	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae			
fcd876f0882a5a11687ce288745e5d51	Fungi	Ascomycota						
fdd7cc474d4121f23bc10cff55e365ec	Fungi	Basiddiomycota	Agaricomycetes	Russulales	Peniophoraceae			
fde59a60abb743a44e9ce2c695cc5872	Fungi	Basiddiomycota	Spiculogloeomycetes	Spiculogloeales	Spiculogloeales_fam_Incertae_sedis	Meniscomyces	Meniscomyces_layueensis	sh__SH1193363.09FU
fdfbd134f1d14a49428dfcf26fbb44d8	Fungi	Basiddiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa		
fe1de0f2feca7ff19ecad1aee00d6cc4	Viridiplantae	Anthophyta	Eudicotyledonae	Fagales	Fagaceae	Quercus		
fe3c427ec8fd251aca74cfd2788060c0	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma		
febdd61b9cbfb67d88230a161d31d20d	Fungi	Basiddiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus		
fec648030e6d98c2a69ab6c9d54b7642	Fungi	Basiddiomycota	Agaricomycetes	Polyporales	Meripilaceae			
ffac8c19ad903cd2aff62c2b147c8a0b	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales				
