Feature ID	Taxon	Consensus
6d377e4dd6dd4249a416ac72ee615395	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae	0.6
6d6e4661cedc4e067006f6428d3ccbd9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Ascocoryne	0.583
6eb3faac5ae0eb853a229fb9c66b5e79	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Helminthosphaeriaceae;g__Spadicoides;s__Spadicoides_sp	0.7
6eb67bcfe38836cd26189214589a15ed	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae	0.6
6f1c8b5e3e349925e58b5bb0b953cdf4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae	0.6
6f242d907021432f2fb4559e0558992d	k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales;f__Dacrymycetaceae;g__Dendrodacrys	1.0
6ff3231f7354ba182467bba47e9aa4de	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.538
704a81d53b8e9389e84c938fd5238ddc	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa	0.6
70773acd69333a3f7f8916a90595bd93	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	0.769
7080fa282ebbb1bfdc9edc6fcc1b7a48	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.667
70c3d7e63d4584ace2e5591e49c49045	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
710d1fd2841da9e6682bab467722cf1a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae	0.6
71ea75c8567a325fc6c848f27883db14	k__Fungi;p__Ascomycota	0.833
7219fbeed31cc04e327f04c438f1265b	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae	0.6
72606897cdb03678719af7b06b31dc2a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.833
7276fd9eaef3740429d892e0b1bf306e	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.692
72880b97fb1dc9553184420ce9bb524c	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae	0.8
729371739d3dbf639e3880f1a3135928	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_sp	0.8
72a8a5e05df28af590f9b6915a7dee1c	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor	0.9
72ea47c52dfd4d05370e3c7afb62ee6e	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbales_fam_Incertae_sedis;g__Agaricostilbales_gen_Incertae_sedis;s__Agaricostilbales_sp	0.667
732b60e5c52c2408ad0abf991be2cf03	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa	0.667
73985282ada83e9c14be9f3e6fd14b6e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus	0.6
73b0f51dd330a301471e9fc451a6c3f5	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales;f__Chlorellaceae;g__Raphidonema;s__Raphidonema_sp	0.667
73f0741703dc5ce30cf7404421a61ee8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.583
74142ad45d51d93e663e93b9ba3fa253	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Curvibasidium	0.8
743b74b2f0584c57dc0068641cb7324c	Unassigned	1.0
7461697d05851d202499cc05c7f03594	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
7501d8da2bba1dd0cedc9b0adaee474a	k__Fungi;p__Basidiomycota;c__Microbotryomycetes	1.0
75274d83c7c7385106774f50429f238e	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa	0.6
75f00a10a6671cdccd97b759eb0f8a94	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium	0.583
764cdd4658682c6da798dae3ccab0350	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae	0.9
76530374e2a2bc26fae385f940811583	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_sp	0.7
768903f62541ba4a16e7ee1dfaaa462b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Paracremonium	0.8
76da21539b69095ffc6a2fe14135fba9	k__Fungi;p__Ascomycota	1.0
7841b8a8a8ab637ce97e802e12464b89	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7
785ece6efc63cc158b89894e4c523a6d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.75
787c096840204cc97c42396bc6067949	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_sp	0.9
78d05210fdf66fd24c1fc24d205732f2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.8
78fbf143f668c458728bd9b39f604cdb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae;g__Cytospora	0.7
79bb240a933402ff09d009516303cb98	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fagales;f__Fagaceae;g__Quercus	1.0
79cfedc9b8f1d63dd54a31a06eb027a9	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolales_fam_Incertae_sedis;g__Elliptochloris;s__Elliptochloris_sp	0.8
79df431e4af83054cf3aea0465a2b5ea	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.7
7a1c2fe35bf31b3e2090c15ed19bdeae	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium	1.0
7a611062c427ba673d9346ff1bdf9b93	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__Neodevriesia	0.7
7af16fee6671eb6ddb002517cb5b9eac	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Zygoascus	1.0
7b4e040eca690245d3aeb8c2ff699330	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.75
7bf139a975205440ab1f6fcd88853e39	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.9
7c33521f39f8c199195349f4519a714a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae	1.0
7c5870e70167a42f856b1a31135b64ce	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis	0.909
7c6c68ce6b12c460d168ee3330778f64	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Microbotryum	0.8
7cab3febfcca1f6cefc1ee9e8be4cec8	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.75
7cc1e99cde9b0313ba8d187ff90d80b2	k__Fungi;p__Basidiobolomycota;c__Basidiobolomycetes;o__Basidiobolales;f__Basidiobolaceae;g__Basidiobolus;s__Basidiobolus_sp	0.8
7d26a74cd8edcfe07a58298e51c9179d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Seimatosporium	0.8
7d561ec4136c3e43645f2ee8e915a6a0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	1.0
7dbed2812776753da53207a405d1db51	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina	1.0
7e25aa114608aacb035f1c774fc4e9e9	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Yarrowia	0.9
7e93dbf2214707013ffdac861a437763	k__Fungi;p__Basidiomycota;c__Tremellomycetes	0.7
7eaa8c231a91a9cb64c0f8ada65ec2e6	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Chaetomellaceae;g__Pilidium	0.7
7eae4bacc55aaf3e52909b0853ce159c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
7f019dfb3e1b2fdc1b5e8d0773285b20	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Lamiales;f__Lamiaceae	1.0
7f32f4000859ebad5f008220aaae212e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae	1.0
7fc40c9a99081b9e2abbb112872c1189	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.636
8037926d9c700007640b08c8bce54a58	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria	0.667
808a272d8f4c6b0648d2c36152d67d71	Unassigned	1.0
808d6d9bfd6ef82ae443d6004215965e	Unassigned	0.0
80d7503d2f1bd1a7713eb652a4bccc45	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	1.0
80df5cd05e1cae4ddc4684ccc70ca712	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	1.0
810d5741873faf686087855daab2999f	k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeales;f__Spiculogloeaceae;g__Phyllozyma	1.0
8179b6362550b38bc3195b01133ae6d1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon;s__Xylodon_sp	0.6
817d4bc75e4310b9127f5112c6de0e90	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.8
81d0c1ce7baedbb715532f574cf5fe01	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae	0.6
82b7ba1444b7ba9b4dd03aa22cdfc45b	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.833
8312525fc57c99e2cc02446fea5f180f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Tetragoniomycetaceae;g__Tetragoniomyces	0.6
839dfd239b0b3bafeb52156ba542cbac	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.833
83c9d5172bf72091be5e6adf4fb2d9e9	k__Fungi;p__Ascomycota;c__Candelariomycetes;o__Candelariales;f__Candelariaceae;g__Candelariella	0.667
83dfee3afb20378898895538ae43d197	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	1.0
8449f70067940a98533222c816f4928e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.8
8455c16fa9b9df0a265d9f993493ddb7	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fagales;f__Fagaceae;g__Quercus	1.0
847ae2c0716b4ccab5691399349db315	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.667
84e10163dd75deb55811751f89521001	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora	0.8
85179022999ebd8ed8305a2f5677616d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.833
854c6b121e8bd5789cf00d9ebea81ae2	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia	1.0
85a311a9bd62d4a8ef02e4b4ba473e2b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Bacillicladium;s__Bacillicladium_clematidis;sh__SH1104478.09FU	1.0
85ca7f9025e836fd6a3e00c02e27c585	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	0.9
85e4f09f454817e090c55a9d8f86e116	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma	0.545
85f24bb66fb266cc36b46a681743e2de	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9
86d25a2cd110cb6b642391cd64c6a3e4	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Bannoa	0.7
86f31a4e126dee7283b28b5e43564a4d	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae	0.6
86fd9ece707f89f1d178941bf611ca89	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	1.0
87710d0dc8030ae5fc9b4987ea4acab2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.909
88e3998c653f3a1d0458a20a1b093fda	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Lamiales;f__Oleaceae;g__Fraxinus	0.9
8908f6c9a095f6531b5a47b334e339ab	k__Metazoa;p__Cnidaria_phy_Incertae_sedis;c__Anthozoa;o__Scleractinia;f__Scleractinia_fam_Incertae_sedis;g__Scleractinia_gen_Incertae_sedis;s__Scleractinia_sp;sh__SH1170870.09FU	1.0
894f79cf6dcf02b68db5f705e4cd8088	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella	0.545
89ea4e77637bdca7c1e46b5d2ed89fed	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma	0.727
8a0ad210e7a95c7373706be893328872	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Sphaerulina	0.7
8a3304013da6e0d276a61693cddca50d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
8b1ddb45e8f16c7137bf5a32f9b59eca	Unassigned	1.0
8b4610e6ed18378ebd0e9ab1ab3ef2f2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp	0.9
8c188f35bce8bf13c2a866c5e9324909	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa	0.667
8c4b66c982c35178a41213cb6b2c57ed	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Suhomyces	0.9
8c835c7d9ce311cd8bc69a64dc8eff9e	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina	1.0
8c918525ae1f9442dde644439a311d62	Unassigned	0.0
8cbae0dfd2a6f5f054ce0c01f86efbfd	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.9
8cf4d7d0cca13fde90005b160101ea12	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.6
8d1f225e7a80d6695dde706ec332c367	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fagales;f__Fagaceae;g__Quercus	1.0
8d494ce0f76b46ca90d757187cff6acf	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.909
8d9d693201f87ec61fd5072cbce5d001	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Lamiales;f__Oleaceae;g__Fraxinus	0.9
8dc25dc62bdd8a4498a3abb51dc53006	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae	0.8
8df9e91fd66a90614a5fb280bd259b33	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae	0.6
8dfdcb585d7169d9418903328d0bba90	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	0.7
8e157fe69232f70a727c318e43823290	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	1.0
8e60d27c364b5280fee202fc9b0569e6	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	0.7
8e75c32067ae9fe2d9340d28ff91a9de	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Derxomyces	0.9
8e765516dbf40138a5c140e5bb389d0c	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina	0.9
8e886e051bd5e26bd0948fe5f50523b8	k__Fungi;p__Ascomycota	0.667
8f06728b1953660d633efaa94a41fa9a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia	0.9
8f95be1145cafb8042e160718b5064ab	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp	0.9
8fc4fac85ee8640e9500bb5831afe6b0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis	0.636
8ff09f6f5b3051d88c2f8a9b594ed12b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Derxomyces	0.9
9002c188e01b58b404f267ecf82c6821	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Meyerozyma	1.0
90353a1dcd1136acca1f01668eb7e927	Unassigned	1.0
90a22cb8545b54784747842df1c30344	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	1.0
90da11c9e43d251b35f84cb5b1668569	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium	0.583
9151909c4d3f4a93e8388c82804ab31f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9
91c355db4d33d1a0fa7473d9240dd68f	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae	1.0
9273e4eb0ce2fd829c5fcacf50ae9266	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_sp	0.6
9289df8049766aab9811d6cd44be4af6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.818
92e05d42c33a96f212184897f304dec9	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Mikania	1.0
931378bda032218998fcb0a30374561d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.8
933c4cf176b05691684ed93f44647ddf	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans	0.9
934d9000d313a44dbd2f8e86aa0ac0fb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium	0.7
93930792ad4315ac522a6c813b409767	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Heterogastridiales;f__Heterogastridiaceae	0.75
939d9934dca2dac27fa6acac40302d4d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9
93ab45abde4596a72caee8effece2c4b	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Ramalinaceae;g__Bacidina	0.727
93b28ee5563027c63320cc937162f2b9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis	0.8
943aecbee0c34ce57731787d14b0faf1	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Buckleyzymaceae;g__Buckleyzyma	0.6
943e62c37f9900bdf73982574b2eea58	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae	0.545
9572b3fb3df459a68dd36b739a3d21d7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara	0.583
957eafc3ec1dd5c002f17b1e7ff02fb4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp	0.8
95968770f202c14c8ead4d8fe06e3a02	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Parathyridaria	0.6
95a589d11e51276b3cad5d8bd991d813	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0.667
96a12d4351d8644956fd79c928acc14c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Xenodactylariaceae	0.6
96b7033a4b6a9c690c1a068d57af0b38	Unassigned	1.0
977c1f75727b98ed412cca12529d3cf7	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus	0.6
97829095f7a8d40e06adfb08636dda05	Unassigned	1.0
97a6d82ab09b00ebd54864144192541c	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.9
97bd1df3e97f45f46354784bfff611ee	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida	1.0
98d82ad39c40b3ebd7fac3a409aedee1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	0.583
98e3b039cc49f3fc8d4de2c784038e02	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.6
997e2bcda0ebf8f969fd8beb0ccb7288	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.75
999486e83f9bfecd529843b17989c096	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella	0.8
99ce9f3dca303710931b245785a86750	Unassigned	1.0
99f15407231f1b758fc367162ed393d6	Unassigned	1.0
9a098f5e88fd4a9bbbd40ad545c80e36	Unassigned	1.0
9a35064261c9384a6740bbf3bd32e5d9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria	0.7
9ad43379b1885575ac9dff299161030d	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1168791.09FU	1.0
9ae2ad7ce200ad6eef3ab1270514ad40	Unassigned	1.0
9b3e2a24c4e732dca99e6607b75d5569	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	1.0
9b5939c54e12129514fbaf0a8d5aea2e	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Dipsacales;f__Caprifoliaceae;g__Lonicera	0.8
9b7427119015c05928f5d690d0e0ee67	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	0.9
9bbb7b0e97d880b82bd7cb17ea4cbb56	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbomycetes_ord_Incertae_sedis;f__Agaricostilbomycetes_fam_Incertae_sedis;g__Agaricostilbomycetes_gen_Incertae_sedis;s__Agaricostilbomycetes_sp	0.667
9c0b5dbdb5b6109398511f5c06789aa2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.667
9c2ef6b8595054b934f94794012cef79	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.7
9c6d2156d5162e76e87fd327cc2a2e34	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_sp	0.8
9d0d06b9b473599ab51ab3e806a2cc26	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Rosales;f__Rhamnaceae	1.0
9d3dc6b09bccf79bb8f5a76b5bae007b	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora	1.0
9ef39dd1c01f4c7395ec8f6fbe51c651	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales	0.9
9f3502d4575313d6c3a3c8bd376fb063	k__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales;f__Phleogenaceae;g__Helicogloea	0.9
9f8adb7bd0022a227c95eb95f95d001a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Lectera	1.0
a0075452caa4ea38278054a016e9280c	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	0.7
a0c910f3aae763819a89a1765da14c07	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomatales_fam_Incertae_sedis;g__Entylomatales_gen_Incertae_sedis;s__Entylomatales_sp;sh__SH1080045.09FU	1.0
a0de2e7ea25bc8e6475f3f19f2309376	Unassigned	1.0
a0f03b65ae59fe4c1d1c738adbbb3a3b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella	0.7
a1573d028a8115597673d6601f30d7fb	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa;s__Kondoa_sp;sh__SH1160786.09FU	1.0
a1d92bd186f42a95349519ddf9aa91fb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.909
a20b9d3c708e44e4ffce3f2e92d33e7b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae	0.9
